route_id,service_id,trip_id,trip_headsign,direction_id
M3,HERGUN,M3_0_1608,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1616,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1624,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1632,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1640,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1648,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1656,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1704,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1712,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1720,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1728,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1736,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1744,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1752,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1800,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1808,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1816,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1824,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1832,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1840,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1848,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1856,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1904,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1912,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1920,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1928,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1936,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1944,Kayaşehir Merkez,0
M3,HERGUN,M3_0_1952,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2000,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2008,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2016,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2024,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2032,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2040,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2048,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2056,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2104,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2112,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2120,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2128,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2136,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2144,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2152,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2200,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2208,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2216,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2224,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2232,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2240,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2248,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2256,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2304,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2312,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2320,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2328,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2336,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2344,Kayaşehir Merkez,0
M3,HERGUN,M3_0_2352,Kayaşehir Merkez,0
M3,HERGUN,M3_1_0600,Bakırköy Sahil,1
M3,HERGUN,M3_1_0608,Bakırköy Sahil,1
M3,HERGUN,M3_1_0616,Bakırköy Sahil,1
M3,HERGUN,M3_1_0624,Bakırköy Sahil,1
M3,HERGUN,M3_1_0632,Bakırköy Sahil,1
M3,HERGUN,M3_1_0640,Bakırköy Sahil,1
M3,HERGUN,M3_1_0648,Bakırköy Sahil,1
M3,HERGUN,M3_1_0656,Bakırköy Sahil,1
M3,HERGUN,M3_1_0704,Bakırköy Sahil,1
M3,HERGUN,M3_1_0712,Bakırköy Sahil,1
M3,HERGUN,M3_1_0720,Bakırköy Sahil,1
M3,HERGUN,M3_1_0728,Bakırköy Sahil,1
M3,HERGUN,M3_1_0736,Bakırköy Sahil,1
M3,HERGUN,M3_1_0744,Bakırköy Sahil,1
M3,HERGUN,M3_1_0752,Bakırköy Sahil,1
M3,HERGUN,M3_1_0800,Bakırköy Sahil,1
M3,HERGUN,M3_1_0808,Bakırköy Sahil,1
M3,HERGUN,M3_1_0816,Bakırköy Sahil,1
M3,HERGUN,M3_1_0824,Bakırköy Sahil,1
M3,HERGUN,M3_1_0832,Bakırköy Sahil,1
M3,HERGUN,M3_1_0840,Bakırköy Sahil,1
M3,HERGUN,M3_1_0848,Bakırköy Sahil,1
M3,HERGUN,M3_1_0856,Bakırköy Sahil,1
M3,HERGUN,M3_1_0904,Bakırköy Sahil,1
M3,HERGUN,M3_1_0912,Bakırköy Sahil,1
M3,HERGUN,M3_1_0920,Bakırköy Sahil,1
M3,HERGUN,M3_1_0928,Bakırköy Sahil,1
M3,HERGUN,M3_1_0936,Bakırköy Sahil,1
M3,HERGUN,M3_1_0944,Bakırköy Sahil,1
M3,HERGUN,M3_1_0952,Bakırköy Sahil,1
M3,HERGUN,M3_1_1000,Bakırköy Sahil,1
M3,HERGUN,M3_1_1008,Bakırköy Sahil,1
M3,HERGUN,M3_1_1016,Bakırköy Sahil,1
M3,HERGUN,M3_1_1024,Bakırköy Sahil,1
M3,HERGUN,M3_1_1032,Bakırköy Sahil,1
M3,HERGUN,M3_1_1040,Bakırköy Sahil,1
M3,HERGUN,M3_1_1048,Bakırköy Sahil,1
M3,HERGUN,M3_1_1056,Bakırköy Sahil,1
M3,HERGUN,M3_1_1104,Bakırköy Sahil,1
M3,HERGUN,M3_1_1112,Bakırköy Sahil,1
M3,HERGUN,M3_1_1120,Bakırköy Sahil,1
M3,HERGUN,M3_1_1128,Bakırköy Sahil,1
M3,HERGUN,M3_1_1136,Bakırköy Sahil,1
M3,HERGUN,M3_1_1144,Bakırköy Sahil,1
M3,HERGUN,M3_1_1152,Bakırköy Sahil,1
M3,HERGUN,M3_1_1200,Bakırköy Sahil,1
M3,HERGUN,M3_1_1208,Bakırköy Sahil,1
M3,HERGUN,M3_1_1216,Bakırköy Sahil,1
M3,HERGUN,M3_1_1224,Bakırköy Sahil,1
M3,HERGUN,M3_1_1232,Bakırköy Sahil,1
M3,HERGUN,M3_1_1240,Bakırköy Sahil,1
M3,HERGUN,M3_1_1248,Bakırköy Sahil,1
M3,HERGUN,M3_1_1256,Bakırköy Sahil,1
M3,HERGUN,M3_1_1304,Bakırköy Sahil,1
M3,HERGUN,M3_1_1312,Bakırköy Sahil,1
M3,HERGUN,M3_1_1320,Bakırköy Sahil,1
M3,HERGUN,M3_1_1328,Bakırköy Sahil,1
M3,HERGUN,M3_1_1336,Bakırköy Sahil,1
M3,HERGUN,M3_1_1344,Bakırköy Sahil,1
M3,HERGUN,M3_1_1352,Bakırköy Sahil,1
M3,HERGUN,M3_1_1400,Bakırköy Sahil,1
M3,HERGUN,M3_1_1408,Bakırköy Sahil,1
M3,HERGUN,M3_1_1416,Bakırköy Sahil,1
M3,HERGUN,M3_1_1424,Bakırköy Sahil,1
M3,HERGUN,M3_1_1432,Bakırköy Sahil,1
M3,HERGUN,M3_1_1440,Bakırköy Sahil,1
M3,HERGUN,M3_1_1448,Bakırköy Sahil,1
M3,HERGUN,M3_1_1456,Bakırköy Sahil,1
M3,HERGUN,M3_1_1504,Bakırköy Sahil,1
M3,HERGUN,M3_1_1512,Bakırköy Sahil,1
M3,HERGUN,M3_1_1520,Bakırköy Sahil,1
M3,HERGUN,M3_1_1528,Bakırköy Sahil,1
M3,HERGUN,M3_1_1536,Bakırköy Sahil,1
M3,HERGUN,M3_1_1544,Bakırköy Sahil,1
M3,HERGUN,M3_1_1552,Bakırköy Sahil,1
M3,HERGUN,M3_1_1600,Bakırköy Sahil,1
M3,HERGUN,M3_1_1608,Bakırköy Sahil,1
M3,HERGUN,M3_1_1616,Bakırköy Sahil,1
M3,HERGUN,M3_1_1624,Bakırköy Sahil,1
M3,HERGUN,M3_1_1632,Bakırköy Sahil,1
M3,HERGUN,M3_1_1640,Bakırköy Sahil,1
M3,HERGUN,M3_1_1648,Bakırköy Sahil,1
M3,HERGUN,M3_1_1656,Bakırköy Sahil,1
M3,HERGUN,M3_1_1704,Bakırköy Sahil,1
M3,HERGUN,M3_1_1712,Bakırköy Sahil,1
M3,HERGUN,M3_1_1720,Bakırköy Sahil,1
M3,HERGUN,M3_1_1728,Bakırköy Sahil,1
M3,HERGUN,M3_1_1736,Bakırköy Sahil,1
M3,HERGUN,M3_1_1744,Bakırköy Sahil,1
M3,HERGUN,M3_1_1752,Bakırköy Sahil,1
M3,HERGUN,M3_1_1800,Bakırköy Sahil,1
M3,HERGUN,M3_1_1808,Bakırköy Sahil,1
M3,HERGUN,M3_1_1816,Bakırköy Sahil,1
M3,HERGUN,M3_1_1824,Bakırköy Sahil,1
M3,HERGUN,M3_1_1832,Bakırköy Sahil,1
M3,HERGUN,M3_1_1840,Bakırköy Sahil,1
M3,HERGUN,M3_1_1848,Bakırköy Sahil,1
M3,HERGUN,M3_1_1856,Bakırköy Sahil,1
M3,HERGUN,M3_1_1904,Bakırköy Sahil,1
M3,HERGUN,M3_1_1912,Bakırköy Sahil,1
M3,HERGUN,M3_1_1920,Bakırköy Sahil,1
M3,HERGUN,M3_1_1928,Bakırköy Sahil,1
M3,HERGUN,M3_1_1936,Bakırköy Sahil,1
M3,HERGUN,M3_1_1944,Bakırköy Sahil,1
M3,HERGUN,M3_1_1952,Bakırköy Sahil,1
M3,HERGUN,M3_1_2000,Bakırköy Sahil,1
M3,HERGUN,M3_1_2008,Bakırköy Sahil,1
M3,HERGUN,M3_1_2016,Bakırköy Sahil,1
M3,HERGUN,M3_1_2024,Bakırköy Sahil,1
M3,HERGUN,M3_1_2032,Bakırköy Sahil,1
M3,HERGUN,M3_1_2040,Bakırköy Sahil,1
M3,HERGUN,M3_1_2048,Bakırköy Sahil,1
M3,HERGUN,M3_1_2056,Bakırköy Sahil,1
M3,HERGUN,M3_1_2104,Bakırköy Sahil,1
M3,HERGUN,M3_1_2112,Bakırköy Sahil,1
M3,HERGUN,M3_1_2120,Bakırköy Sahil,1
M3,HERGUN,M3_1_2128,Bakırköy Sahil,1
M3,HERGUN,M3_1_2136,Bakırköy Sahil,1
M3,HERGUN,M3_1_2144,Bakırköy Sahil,1
M3,HERGUN,M3_1_2152,Bakırköy Sahil,1
M3,HERGUN,M3_1_2200,Bakırköy Sahil,1
M3,HERGUN,M3_1_2208,Bakırköy Sahil,1
M3,HERGUN,M3_1_2216,Bakırköy Sahil,1
M3,HERGUN,M3_1_2224,Bakırköy Sahil,1
M3,HERGUN,M3_1_2232,Bakırköy Sahil,1
M3,HERGUN,M3_1_2240,Bakırköy Sahil,1
M3,HERGUN,M3_1_2248,Bakırköy Sahil,1
M3,HERGUN,M3_1_2256,Bakırköy Sahil,1
M3,HERGUN,M3_1_2304,Bakırköy Sahil,1
M3,HERGUN,M3_1_2312,Bakırköy Sahil,1
M3,HERGUN,M3_1_2320,Bakırköy Sahil,1
M3,HERGUN,M3_1_2328,Bakırköy Sahil,1
M3,HERGUN,M3_1_2336,Bakırköy Sahil,1
M3,HERGUN,M3_1_2344,Bakırköy Sahil,1
M3,HERGUN,M3_1_2352,Bakırköy Sahil,1
M4,HERGUN,M4_0_0600,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0606,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0612,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0618,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0624,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0630,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0636,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0642,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0648,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0654,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0700,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0706,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0712,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0718,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0724,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0730,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0736,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0742,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0748,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0754,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0800,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0806,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0812,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0818,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0824,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0830,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0836,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0842,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0848,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0854,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0900,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0906,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0912,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0918,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0924,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0930,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0936,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0942,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0948,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_0954,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1000,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1006,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1012,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1018,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1024,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1030,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1036,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1042,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1048,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1054,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1100,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1106,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1112,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1118,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1124,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1130,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1136,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1142,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1148,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1154,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1200,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1206,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1212,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1218,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1224,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1230,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1236,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1242,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1248,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1254,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1300,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1306,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1312,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1318,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1324,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1330,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1336,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1342,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1348,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1354,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1400,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1406,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1412,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1418,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1424,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1430,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1436,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1442,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1448,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1454,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1500,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1506,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1512,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1518,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1524,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1530,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1536,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1542,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1548,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1554,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1600,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1606,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1612,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1618,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1624,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1630,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1636,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1642,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1648,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1654,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1700,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1706,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1712,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1718,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1724,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1730,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1736,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1742,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1748,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1754,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1800,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1806,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1812,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1818,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1824,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1830,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1836,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1842,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1848,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1854,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1900,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1906,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1912,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1918,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1924,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1930,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1936,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1942,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1948,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_1954,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2000,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2006,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2012,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2018,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2024,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2030,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2036,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2042,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2048,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2054,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2100,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2106,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2112,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2118,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2124,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2130,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2136,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2142,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2148,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2154,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2200,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2206,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2212,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2218,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2224,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2230,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2236,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2242,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2248,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2254,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2300,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2306,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2312,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2318,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2324,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2330,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2336,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2342,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2348,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_0_2354,Sabiha Gökçen Havalimanı,0
M4,HERGUN,M4_1_0600,Kadıköy,1
M4,HERGUN,M4_1_0606,Kadıköy,1
M4,HERGUN,M4_1_0612,Kadıköy,1
M4,HERGUN,M4_1_0618,Kadıköy,1
M4,HERGUN,M4_1_0624,Kadıköy,1
M4,HERGUN,M4_1_0630,Kadıköy,1
M4,HERGUN,M4_1_0636,Kadıköy,1
M4,HERGUN,M4_1_0642,Kadıköy,1
M4,HERGUN,M4_1_0648,Kadıköy,1
M4,HERGUN,M4_1_0654,Kadıköy,1
M4,HERGUN,M4_1_0700,Kadıköy,1
M4,HERGUN,M4_1_0706,Kadıköy,1
M4,HERGUN,M4_1_0712,Kadıköy,1
M4,HERGUN,M4_1_0718,Kadıköy,1
M4,HERGUN,M4_1_0724,Kadıköy,1
M4,HERGUN,M4_1_0730,Kadıköy,1
M4,HERGUN,M4_1_0736,Kadıköy,1
M4,HERGUN,M4_1_0742,Kadıköy,1
M4,HERGUN,M4_1_0748,Kadıköy,1
M4,HERGUN,M4_1_0754,Kadıköy,1
M4,HERGUN,M4_1_0800,Kadıköy,1
M4,HERGUN,M4_1_0806,Kadıköy,1
M4,HERGUN,M4_1_0812,Kadıköy,1
M4,HERGUN,M4_1_0818,Kadıköy,1
M4,HERGUN,M4_1_0824,Kadıköy,1
M4,HERGUN,M4_1_0830,Kadıköy,1
M4,HERGUN,M4_1_0836,Kadıköy,1
M4,HERGUN,M4_1_0842,Kadıköy,1
M4,HERGUN,M4_1_0848,Kadıköy,1
M4,HERGUN,M4_1_0854,Kadıköy,1
M4,HERGUN,M4_1_0900,Kadıköy,1
M4,HERGUN,M4_1_0906,Kadıköy,1
M4,HERGUN,M4_1_0912,Kadıköy,1
M4,HERGUN,M4_1_0918,Kadıköy,1
M4,HERGUN,M4_1_0924,Kadıköy,1
M4,HERGUN,M4_1_0930,Kadıköy,1
M4,HERGUN,M4_1_0936,Kadıköy,1
M4,HERGUN,M4_1_0942,Kadıköy,1
M4,HERGUN,M4_1_0948,Kadıköy,1
M4,HERGUN,M4_1_0954,Kadıköy,1
M4,HERGUN,M4_1_1000,Kadıköy,1
M4,HERGUN,M4_1_1006,Kadıköy,1
M4,HERGUN,M4_1_1012,Kadıköy,1
M4,HERGUN,M4_1_1018,Kadıköy,1
M4,HERGUN,M4_1_1024,Kadıköy,1
M4,HERGUN,M4_1_1030,Kadıköy,1
M4,HERGUN,M4_1_1036,Kadıköy,1
M4,HERGUN,M4_1_1042,Kadıköy,1
M4,HERGUN,M4_1_1048,Kadıköy,1
M4,HERGUN,M4_1_1054,Kadıköy,1
M4,HERGUN,M4_1_1100,Kadıköy,1
M4,HERGUN,M4_1_1106,Kadıköy,1
M4,HERGUN,M4_1_1112,Kadıköy,1
M4,HERGUN,M4_1_1118,Kadıköy,1
M4,HERGUN,M4_1_1124,Kadıköy,1
M4,HERGUN,M4_1_1130,Kadıköy,1
M4,HERGUN,M4_1_1136,Kadıköy,1
M4,HERGUN,M4_1_1142,Kadıköy,1
M4,HERGUN,M4_1_1148,Kadıköy,1
M4,HERGUN,M4_1_1154,Kadıköy,1
M4,HERGUN,M4_1_1200,Kadıköy,1
M4,HERGUN,M4_1_1206,Kadıköy,1
